,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,MaxDual,MinDual,Zone,LMP,MarginalCost,Profit,PreviousOffer
103_PV_1-1,21,0.000000,0.000000,0.000000,419.382888,0.000000,103,28.469999,0.000000,0.0,0.000000
103_PV_1-2,21,0.000000,0.000000,0.000000,419.382888,0.000000,103,28.469999,0.000000,0.0,0.000000
103_PV_1-3,21,0.000000,0.000000,0.000000,419.382888,0.000000,103,28.469999,0.000000,0.0,0.000000
119_PV_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,119,28.469999,0.000000,0.0,0.000000
119_PV_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,119,28.469999,0.000000,0.0,0.000000
119_PV_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,119,28.469999,0.000000,0.0,0.000000
119_PV_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,119,28.469999,0.000000,0.0,0.000000
308_RTPV_1-0,21,0.000000,0.000000,0.000000,834.434928,0.000000,308,28.469999,0.000000,0.0,0.000000
308_RTPV_1-1,21,0.000000,0.000000,0.000000,834.434928,0.000000,308,28.469999,0.000000,0.0,0.000000
308_RTPV_1-2,21,0.000000,0.000000,0.000000,834.434928,0.000000,308,28.469999,0.000000,0.0,0.000000
308_RTPV_1-3,21,0.000000,0.000000,0.000000,834.434928,0.000000,308,28.469999,0.000000,0.0,0.000000
313_RTPV_1-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_1-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_1-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_1-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_2-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_2-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_2-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_2-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_3-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_3-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_3-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_3-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_4-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_4-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_4-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_4-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_5-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_5-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_5-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_5-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_6-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_6-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_6-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_6-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_7-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_7-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_7-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_7-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_8-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_8-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_8-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_8-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_9-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_9-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_9-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_9-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_10-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_10-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_10-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_10-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_11-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_11-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_11-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_11-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_12-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_12-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_12-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_12-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
320_RTPV_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_2-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_2-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_2-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_2-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_3-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_3-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_3-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_3-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
313_RTPV_13-0,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_13-1,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_13-2,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
313_RTPV_13-3,21,0.000000,0.000000,0.000000,675.296011,0.000000,313,28.469999,0.000000,0.0,0.000000
320_RTPV_4-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_4-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_4-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_4-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_5-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_5-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_5-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_5-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
118_RTPV_1-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_2-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_2-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_2-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_2-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_3-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_3-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_3-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_3-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_4-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_4-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_4-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_4-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_5-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_5-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_5-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_5-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_6-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_6-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_6-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_6-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
320_RTPV_6-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_6-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_6-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
320_RTPV_6-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,320,28.469999,0.000000,0.0,0.000000
118_RTPV_7-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_7-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_7-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_7-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_8-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_8-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_8-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_8-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_9-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_9-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_9-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_9-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_10-0,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_10-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_10-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
118_RTPV_10-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,118,28.469999,0.000000,0.0,0.000000
213_RTPV_1-0,21,0.000000,0.000000,0.000000,256.817178,0.000000,213,28.469999,0.000000,0.0,0.000000
213_RTPV_1-1,21,0.000000,0.000000,0.000000,256.817178,0.000000,213,28.469999,0.000000,0.0,0.000000
213_RTPV_1-2,21,0.000000,0.000000,0.000000,256.817178,0.000000,213,28.469999,0.000000,0.0,0.000000
213_RTPV_1-3,21,0.000000,0.000000,0.000000,256.817178,0.000000,213,28.469999,0.000000,0.0,0.000000
309_WIND_1-0,21,0.000000,5.200000,0.000000,721.612204,0.000000,309,28.469999,0.000000,148.0439948,0.000000
309_WIND_1-1,21,0.000000,0.000000,0.000000,721.612204,0.000000,309,28.469999,0.000000,0.0,0.000000
309_WIND_1-2,21,0.000000,0.000000,0.000000,721.612204,0.000000,309,28.469999,0.000000,0.0,0.000000
309_WIND_1-3,21,0.000000,0.000000,0.000000,721.612204,0.000000,309,28.469999,0.000000,0.0,0.000000
317_WIND_1-0,21,0.000000,3.700000,0.000000,1139.117031,0.000000,317,28.469999,0.000000,105.3389963,0.000000
317_WIND_1-1,21,0.000000,0.000000,0.000000,1139.117031,0.000000,317,28.469999,0.000000,0.0,0.000000
317_WIND_1-2,21,0.000000,0.000000,0.000000,1139.117031,0.000000,317,28.469999,0.000000,0.0,0.000000
317_WIND_1-3,21,0.000000,0.000000,0.000000,1139.117031,0.000000,317,28.469999,0.000000,0.0,0.000000
303_WIND_1-0,21,0.000000,170.500000,0.000000,68.992248,0.000000,303,28.469999,0.000000,4854.1348295,0.000000
303_WIND_1-1,21,0.000000,0.000000,0.000000,68.992248,0.000000,303,28.469999,0.000000,0.0,0.000000
303_WIND_1-2,21,0.000000,0.000000,0.000000,68.992248,0.000000,303,28.469999,0.000000,0.0,0.000000
303_WIND_1-3,21,0.000000,0.000000,0.000000,68.992248,0.000000,303,28.469999,0.000000,0.0,0.000000
122_WIND_1-0,21,0.000000,4.600000,0.000000,0.000000,0.000000,122,28.469999,0.000000,130.9619954,0.000000
122_WIND_1-1,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_WIND_1-2,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
122_WIND_1-3,21,0.000000,0.000000,0.000000,0.000000,0.000000,122,28.469999,0.000000,0.0,0.000000
101_CT_1-0,22,97.863926,0.000000,0.000000,951.845809,0.000000,101,26.895675,97.863926,-0.0,97.863926
101_CT_1-1,22,97.863926,0.000000,0.000000,951.845809,0.000000,101,26.895675,97.863926,-0.0,97.863926
101_CT_1-2,22,98.070914,0.000000,0.000000,951.638821,0.000000,101,26.895675,98.070914,-0.0,98.070914
101_CT_1-3,22,107.136989,0.000000,0.000000,942.572747,0.000000,101,26.895675,107.136989,-0.0,107.136989
101_CT_2-0,22,97.863926,0.000000,0.000000,951.845809,0.000000,101,26.895675,97.863926,-0.0,97.863926
101_CT_2-1,22,97.863926,0.000000,0.000000,951.845809,0.000000,101,26.895675,97.863926,-0.0,97.863926
101_CT_2-2,22,98.070914,0.000000,0.000000,951.638821,0.000000,101,26.895675,98.070914,-0.0,98.070914
101_CT_2-3,22,107.136989,0.000000,0.000000,942.572747,0.000000,101,26.895675,107.136989,-0.0,107.136989
101_STEAM_3-0,22,14.191215,30.000000,19.183267,1035.518521,0.000000,101,26.895675,14.191215,381.1338,14.191215
101_STEAM_3-1,22,14.191215,15.333333,9.804781,1035.518521,0.000000,101,26.895675,14.191215,194.80171576518,14.191215
101_STEAM_3-2,22,16.971112,15.333333,11.725426,1032.738624,0.000000,101,26.895675,16.971112,152.17662935847898,16.971112
101_STEAM_3-3,22,18.072501,15.333333,12.486381,1031.637235,0.000000,101,26.895675,18.072501,135.28866505894203,18.072501
101_STEAM_4-0,22,14.191215,30.000000,19.183267,1035.518521,0.000000,101,26.895675,14.191215,381.1338,14.191215
101_STEAM_4-1,22,14.191215,15.333333,9.804781,1035.518521,0.000000,101,26.895675,14.191215,194.80171576518,14.191215
101_STEAM_4-2,22,16.971112,15.333333,11.725426,1032.738624,0.000000,101,26.895675,16.971112,152.17662935847898,16.971112
101_STEAM_4-3,22,18.072501,15.333333,12.486381,1031.637235,0.000000,101,26.895675,18.072501,135.28866505894203,18.072501
102_CT_1-0,22,88.973792,0.000000,0.000000,1012.421087,0.000000,102,26.895675,88.973792,-0.0,88.973792
102_CT_1-1,22,88.973792,0.000000,0.000000,1012.421087,0.000000,102,26.895675,88.973792,-0.0,88.973792
102_CT_1-2,22,94.665962,0.000000,0.000000,1006.728917,0.000000,102,26.895675,94.665962,-0.0,94.665962
102_CT_1-3,22,99.581927,0.000000,0.000000,1001.812952,0.000000,102,26.895675,99.581927,-0.0,99.581927
102_CT_2-0,22,88.973792,0.000000,0.000000,1012.421087,0.000000,102,26.895675,88.973792,-0.0,88.973792
102_CT_2-1,22,88.973792,0.000000,0.000000,1012.421087,0.000000,102,26.895675,88.973792,-0.0,88.973792
102_CT_2-2,22,94.665962,0.000000,0.000000,1006.728917,0.000000,102,26.895675,94.665962,-0.0,94.665962
102_CT_2-3,22,99.581927,0.000000,0.000000,1001.812952,0.000000,102,26.895675,99.581927,-0.0,99.581927
102_STEAM_3-0,22,18.463589,30.000000,24.958537,1082.931290,0.000000,102,26.895675,18.463589,252.96258000000006,18.463589
102_STEAM_3-1,22,18.463589,15.333333,12.756586,1082.931290,0.000000,102,26.895675,18.463589,129.29198252263802,18.463589
102_STEAM_3-2,22,20.846055,15.333333,14.402644,1080.548823,0.000000,102,26.895675,20.846055,92.76083798346001,20.846055
102_STEAM_3-3,22,22.516107,15.333333,15.556491,1078.878771,0.000000,102,26.895675,22.516107,67.15337454014399,22.516107
102_STEAM_4-0,22,18.463589,30.000000,24.958537,1082.931290,0.000000,102,26.895675,18.463589,252.96258000000006,18.463589
102_STEAM_4-1,22,18.463589,15.333333,12.756586,1082.931290,0.000000,102,26.895675,18.463589,129.29198252263802,18.463589
102_STEAM_4-2,22,20.846055,15.333333,14.402644,1080.548823,0.000000,102,26.895675,20.846055,92.76083798346001,20.846055
102_STEAM_4-3,22,22.516107,15.333333,15.556491,1078.878771,0.000000,102,26.895675,22.516107,67.15337454014399,22.516107
107_CC_1-0,22,23.206703,170.000000,54.321361,0.000000,23.206703,107,26.895675,23.206703,627.12524,23.206703
107_CC_1-1,22,23.206703,61.666667,19.704808,0.000000,23.206703,107,26.895675,23.206703,227.48660789632396,23.206703
107_CC_1-2,22,26.790720,61.666667,22.747996,0.000000,26.790720,107,26.895675,26.790720,6.472225034985022,26.790720
107_CC_1-3,22,30.530226,0.000000,0.000000,0.000000,30.530226,107,26.895675,30.530226,-0.0,30.530226
113_CT_1-0,22,26.817931,22.000000,8.123744,566.624652,0.000000,113,26.895675,26.817931,1.7103679999999812,26.817931
113_CT_1-1,22,26.817931,11.000000,4.061872,566.624652,0.000000,113,26.895675,26.817931,0.8551839999999906,26.817931
113_CT_1-2,22,29.550646,0.000000,0.000000,563.891936,0.000000,113,26.895675,29.550646,-0.0,29.550646
113_CT_1-3,22,30.308654,0.000000,0.000000,563.133928,0.000000,113,26.895675,30.308654,-0.0,30.308654
113_CT_2-0,22,26.817931,22.000000,8.123744,566.624652,0.000000,113,26.895675,26.817931,1.7103679999999812,26.817931
113_CT_2-1,22,26.817931,11.000000,4.061872,566.624652,0.000000,113,26.895675,26.817931,0.8551839999999906,26.817931
113_CT_2-2,22,29.550646,0.000000,0.000000,563.891936,0.000000,113,26.895675,29.550646,-0.0,29.550646
113_CT_2-3,22,30.308654,0.000000,0.000000,563.133928,0.000000,113,26.895675,30.308654,-0.0,30.308654
113_CT_3-0,22,26.817931,22.000000,8.123744,566.624652,0.000000,113,26.895675,26.817931,1.7103679999999812,26.817931
113_CT_3-1,22,26.817931,11.000000,4.061872,566.624652,0.000000,113,26.895675,26.817931,0.8551839999999906,26.817931
113_CT_3-2,22,29.550646,0.000000,0.000000,563.891936,0.000000,113,26.895675,29.550646,-0.0,29.550646
113_CT_3-3,22,30.308654,0.000000,0.000000,563.133928,0.000000,113,26.895675,30.308654,-0.0,30.308654
113_CT_4-0,22,26.817931,22.000000,8.123744,566.624652,0.000000,113,26.895675,26.817931,1.7103679999999812,26.817931
113_CT_4-1,22,26.817931,11.000000,4.061872,566.624652,0.000000,113,26.895675,26.817931,0.8551839999999906,26.817931
113_CT_4-2,22,29.550646,0.000000,0.000000,563.891936,0.000000,113,26.895675,29.550646,-0.0,29.550646
113_CT_4-3,22,30.308654,0.000000,0.000000,563.133928,0.000000,113,26.895675,30.308654,-0.0,30.308654
115_STEAM_1-0,22,124.503282,0.000000,0.000000,295.057006,0.000000,115,26.895675,124.503282,-0.0,124.503282
115_STEAM_1-1,22,124.503282,0.000000,0.000000,295.057006,0.000000,115,26.895675,124.503282,-0.0,124.503282
115_STEAM_1-2,22,125.051800,0.000000,0.000000,294.508488,0.000000,115,26.895675,125.051800,-0.0,125.051800
115_STEAM_1-3,22,133.641802,0.000000,0.000000,285.918486,0.000000,115,26.895675,133.641802,-0.0,133.641802
115_STEAM_2-0,22,124.503282,0.000000,0.000000,295.057006,0.000000,115,26.895675,124.503282,-0.0,124.503282
115_STEAM_2-1,22,124.503282,0.000000,0.000000,295.057006,0.000000,115,26.895675,124.503282,-0.0,124.503282
